鹿	NPI	LR	NPIL	26647	lu
鹿	NCI	LR	NCIL	26647	lu
缅	VAAKM	LR	VAAM	26427	mian
蕾	GATK	UD	GATK	26360	lei
禽	QOLT	LR	QOLT	26317	qin
禽	QOMT	LR	QOMT	26317	qin
辐	QWAHK	LR	QWAK	26288	fu
砸	AHCMT	LR	AHCT	26155	za
砸	AHPMT	LR	AHPT	26155	za
砸	AHHMT	LR	AHHT	26155	za
鞘	GSUT	LR	GSUT	26137	qiao
撒	WGTQ	LR	WGTQ	26126	sa
叹	HY	ENC	HYEY	26111	tan
叹	CY	ENC	CYEY	26111	tan
闯	MCXVA	MIX	MCXA	25841	chuang
闯	MPXVA	MIX	MPXA	25841	chuang
闯	MHXVA	MIX	MHXA	25841	chuang
姑	VSH	LR	VSHL	25823	gu
姑	VSC	LR	VSCL	25823	gu
潭	YAKS	UD	YAKS	25807	tan
晒	JARK	LR	JARK	25703	shai
甸	IK	LR	IKLK	25587	dian
坝	FTQ	UD	FTQU	25463	ba
琦	AFQAH	UD	AFQH	25414	qi
狮	QEMMT	LR	QEMT	25403	shi
狮	QELMT	LR	QELT	25403	shi
庙	NMK	LR	NMKL	25394	miao
庙	NLK	LR	NLKL	25394	miao
怡	INH	LR	INHL	25310	yi
怡	INC	LR	INCL	25310	yi
枝	DSY	LR	DSYL	25299	zhi
畜	OVNK	LR	OVNK	25243	chu
廖	NCAE	LR	NCAE	25206	liao
廖	NPAE	LR	NPAE	25206	liao
廖	NHAE	LR	NHAE	25206	liao
腊	TGJ	UD	TGJU	25154	la
轩	QWAS	LR	QWAS	25130	xuan
缝	VAOES	LR	VAOS	25116	feng
尹	CQ	ENC	CQEQ	25064	yin
尹	PQ	LR	PQLQ	25064	yin
尹	HQ	ENC	HQEQ	25064	yin
吞	EQH	LR	EQHL	24962	tun
吞	EQC	LR	EQCL	24962	tun
孵	EECMD	UD	EECD	24951	fu
孵	EEPMD	UD	EEPD	24951	fu
孵	EEHMD	UD	EEHD	24951	fu
薛	GEHS	UD	GEHS	24903	xue
薛	GECS	UD	GECS	24903	xue
爬	EQJL	LR	EQJL	24899	pa
爽	QQQQ	LR	QQQQ	24873	shuang
葬	GAIG	UD	GAIG	24848	zang
掀	WEMQ	LR	WEMQ	24776	xian
掀	WELQ	LR	WELQ	24776	xian
澜	YMCK	LR	YMCK	24764	lan
澜	YMPK	LR	YMPK	24764	lan
澜	YMHK	LR	YMHK	24764	lan
弊	UQG	ENC	UQGE	24760	bi
哭	HHNQ	ENC	HHNQ	24751	ku
哭	CCNQ	ENC	CCNQ	24751	ku
憾	INHI	LR	INHI	24604	han
憾	INCI	LR	INCI	24604	han
埔	FNST	LR	FNST	24518	bu
冶	NANH	LR	NANH	24501	ye
怨	XLI	MIX	XLIM	24475	yuan
怨	XMI	MIX	XMIM	24475	yuan
盼	TLRCE	LR	TLRE	24436	pan
盼	TMRCE	LR	TMRE	24436	pan
鼻	ELKAM	LR	ELKM	24345	bi
鼻	EMKAM	LR	EMKM	24345	bi
凰	EXEJF	MIX	EXEF	24265	huang
屈	CLL	ENC	CLLE	24261	qu
屈	PLL	LR	PLLL	24261	qu
屈	HLL	ENC	HLLE	24261	qu
屠	CSQJ	ENC	CSQJ	24206	tu
屠	PSQJ	LR	PSQJ	24206	tu
屠	HSQJ	ENC	HSQJ	24206	tu
逸	OXLN	MIX	OXLN	24195	yi
逸	OXMN	MIX	OXMN	24195	yi
邱	QAXM	MIX	QAXM	24128	qiu
桩	DNF	LR	DNFL	24070	zhuang
姻	VKQ	LR	VKQL	24061	yin
秉	EDM	UD	EDMU	24045	bing
秉	EDL	UD	EDLU	24045	bing
渤	YSDC	LR	YSDC	24042	bo
柬	DKU	LR	DKUL	23980	jian
颠	SRATQ	ENC	SRAQ	23973	dian
亟	AYA	UD	AYAU	23893	ji
薇	GEQQ	UD	GEQQ	23796	wei
虾	MNAO	ENC	MNAO	23719	xia
虾	LNAO	LR	LNAO	23719	xia
骚	XAYNN	MIX	XAYN	23711	sao
蟹	XWMAN	MIX	XWMN	23673	xie
蟹	XWLAN	MIX	XWLN	23673	xie
椅	DQAH	LR	DQAH	23605	yi
肠	TXCE	MIX	TXCE	23504	chang
肠	TXPE	MIX	TXPE	23504	chang
肠	TXHE	MIX	TXHE	23504	chang
厕	ATQX	MIX	ATQX	23467	ce
尬	QLQMM	LR	QLQM	23459	ga
尬	QMQMM	LR	QMQM	23459	ga
剔	JEMX	MIX	JEMX	23451	ti
剔	JELX	MIX	JELX	23451	ti
瞬	TLTTW	LR	TLTW	23438	shun
瞬	TMTTW	LR	TMTW	23438	shun
邹	XCXM	MIX	XCXM	23323	zou
邹	XPXM	MIX	XPXM	23323	zou
邹	XHXM	MIX	XHXM	23323	zou
渝	YQAX	MIX	YQAX	23305	yu
邵	CHXM	MIX	CHXM	23257	shao
邵	PHXM	MIX	PHXM	23257	shao
邵	HHXM	MIX	HHXM	23257	shao
肺	TST	LR	TSTL	23211	fei
汁	YS	LR	YSLS	23170	zhi
菱	GFRY	UD	GFRY	23164	ling
迄	OQX	MIX	OQXM	23074	qi
疼	QEYO	LR	QEYO	23069	teng
腹	TQJY	LR	TQJY	23010	fu
脆	TXAL	MIX	TXAL	23003	cui
斩	QWEAM	LR	QWEM	22978	zhan
瘟	QKQG	LR	QKQG	22963	wen
渣	YDJA	UD	YDJA	22955	zha
肇	EQMW	LR	EQMW	22943	zhao
肇	EQLW	LR	EQLW	22943	zhao
浅	YNS	LR	YNSL	22896	qian
睛	TLWAT	LR	TLWT	22881	jing
睛	TMWAT	LR	TMWT	22881	jing
锤	PRESA	LR	PREA	22849	chui
锤	CRESA	ENC	CREA	22849	chui
啥	HQAH	ENC	HQAH	22790	sha
啥	CQAH	ENC	CQAH	22790	sha
泪	YTL	UD	YTLU	22786	lei
泪	YTM	UD	YTMU	22786	lei
尴	QLMNG	LR	QLMG	22755	gan
尴	QMMNG	LR	QMMG	22755	gan
尴	QLLNG	LR	QLLG	22755	gan
遂	OGIQ	LR	OGIQ	22721	sui
菊	GIUD	LR	GIUD	22685	ju
烯	UQQT	ENC	UQQT	22578	xi
佐	QQA	LR	QQAL	22564	zuo
蛇	MNSI	ENC	MNSI	22542	she
蛇	LNSI	LR	LNSI	22542	she
孝	SQXD	MIX	SQXD	22530	xiao
帖	MTOH	ENC	MTOH	22520	tie
帖	LTOH	LR	LTOH	22520	tie
灿	UL	ENC	ULEL	22417	can
灿	UM	ENC	UMEM	22417	can
凶	LQ	LR	LQLQ	22399	xiong
凶	MQ	ENC	MQEQ	22399	xiong
盆	RCEG	ENC	RCEG	22384	pen
盆	RPEG	ENC	RPEG	22384	pen
盆	RHEG	ENC	RHEG	22384	pen
漠	YGJQ	UD	YGJQ	22337	mo
晴	JWAT	LR	JWAT	22328	qing
胸	TILQ	LR	TILQ	22317	xiong
胸	TIMQ	LR	TIMQ	22317	xiong
斑	AFOQF	UD	AFOF	22305	ban
昱	JOG	LR	JOGL	22276	yu
勾	IN	LR	INLN	22273	gou
侈	QXNX	MIX	QXNX	22258	chi
撰	WHLR	LR	WHLR	22192	zhuan
撰	WCLR	LR	WCLR	22192	zhuan
撰	WHMR	LR	WHMR	22192	zhuan
俞	QATX	MIX	QATX	22162	yu
慨	IJNL	LR	IJNL	22077	kai
骂	HHXVA	MIX	HHXA	22039	ma
骂	CCXVA	MIX	CCXA	22039	ma
悔	IQKO	LR	IQKO	22002	hui
阐	MCRKS	ENC	MCRS	21996	chan
阐	MPRKS	ENC	MPRS	21996	chan
阐	MHRKS	ENC	MHRS	21996	chan
裹	OKDV	LR	OKDV	21986	guo
醉	AKOQS	LR	AKOS	21950	zui
吓	HAO	ENC	HAOE	21866	xia
吓	CAO	ENC	CAOE	21866	xia
瞻	TLXRH	MIX	TLXH	21823	zhan
瞻	TMXRH	MIX	TMXH	21823	zhan
愤	ISGQ	LR	ISGQ	21806	fen
夹	QG	LR	QGLG	21792	jia
矩	QQCC	LR	QQCC	21785	ju
矩	QQPC	LR	QQPC	21785	ju
矩	QQHC	LR	QQHC	21785	ju
巢	VVKD	LR	VVKD	21778	chao
挽	WXJL	MIX	WXJL	21753	wan
砍	AHXQ	MIX	AHXQ	21741	kan
砍	ACXQ	MIX	ACXQ	21741	kan
蔓	GJKY	LR	GJKY	21716	man
绳	VAHML	LR	VAHL	21710	sheng
绳	VACML	LR	VACL	21710	sheng
楠	DSTS	LR	DSTS	21631	nan
鸭	KMIOA	LR	KMIA	21603	ya
鸭	KLIOA	LR	KLIA	21603	ya
俩	QAQT	LR	QAQT	21590	lia
罢	KMFN	LR	KMFN	21522	ba
罢	KLFN	LR	KLFN	21522	ba
狼	QENJV	LR	QENV	21493	lang
豹	TEIN	UD	TEIN	21491	bao
仰	QEVM	LR	QEVM	21490	yang
盯	TLAX	MIX	TLAX	21481	ding
盯	TMAX	MIX	TMAX	21481	ding
鳌	WQXKA	MIX	WQXA	21451	ao
旱	JAS	LR	JASL	21444	han
浏	YOQX	MIX	YOQX	21360	liu
扇	ECCAA	LR	ECCA	21349	shan
扇	EPPAA	LR	EPPA	21349	shan
扇	EHHAA	LR	EHHA	21349	shan
瞄	TLGK	LR	TLGK	21308	miao
瞄	TMGK	LR	TMGK	21308	miao
侠	QQG	LR	QQGL	21297	xia
倪	QEPL	LR	QEPL	21289	ni
倪	QECL	LR	QECL	21289	ni
卿	EEJNM	UD	EEJM	21236	qing
豫	XXXJQ	MIX	XXXQ	21155	yu
剪	GTXE	MIX	GTXE	21146	jian
弯	ORX	MIX	ORXM	21115	wan
牲	EWEWA	LR	EWEA	21088	sheng
眉	JETL	LR	JETL	21050	mei
辣	OSDM	LR	OSDM	20960	la
隧	XMOGQ	MIX	XMOQ	20914	sui
隧	XLOGQ	MIX	XLOQ	20914	sui
禾	ED	UD	EDUD	20863	he
烂	UGAA	ENC	UGAA	20823	lan
喻	HQAX	MIX	HQAX	20821	yu
喻	CQAX	MIX	CQAX	20821	yu
勉	XLQC	MIX	XLQC	20779	mian
勉	XMQC	MIX	XMQC	20779	mian
闫	MCAAA	ENC	MCAA	20684	yan
闫	MPAAA	ENC	MPAA	20684	yan
闫	MHAAA	ENC	MHAA	20684	yan
涯	YAFF	UD	YAFF	20675	ya
蔽	GUTQ	LR	GUTQ	20638	bi
绵	VAEJT	LR	VAET	20603	mian
慕	GJQI	LR	GJQI	20595	mu
韧	WCCEN	LR	WCCN	20589	ren
韧	WPPEN	LR	WPPN	20589	ren
韧	WHHEN	LR	WHHN	20589	ren
兜	EVEL	LR	EVEL	20566	dou
鄂	HCXM	MIX	HCXM	20555	e
鄂	HPXM	MIX	HPXM	20555	e
鄂	HHXM	MIX	HHXM	20555	e
妮	VCI	LR	VCIL	20373	ni
妮	VPI	LR	VPIL	20373	ni
妮	VHI	LR	VHIL	20373	ni
墅	KXF	MIX	KXFM	20295	shu
萧	PGMP	LR	PGMP	20284	xiao
萧	CGMP	ENC	CGMP	20284	xiao
萧	PGLP	LR	PGLP	20284	xiao
钦	PRXQ	MIX	PRXQ	20257	qin
钦	CRXQ	MIX	CRXQ	20257	qin
膨	TFGE	UD	TFGE	20243	peng
傲	QFCQ	LR	QFCQ	20165	ao
傲	QFPQ	LR	QFPQ	20165	ao
傲	QFHQ	LR	QFHQ	20165	ao
瞒	TLGAT	LR	TLGT	20116	man
瞒	TMGAT	LR	TMGT	20116	man
粕	UDEJ	ENC	UDEJ	20111	po
妨	VOEC	LR	VOEC	20105	fang
琪	AFGAR	UD	AFGR	20078	qi
糟	UDGKJ	ENC	UDGJ	20057	zao
蹈	HATEP	ENC	HATP	20048	dao
蹈	CATEP	ENC	CATP	20048	dao
缔	VAOTT	LR	VAOT	20004	di
瑶	AFTQL	UD	AFTL	19826	yao
匿	CGQH	ENC	CGQH	19642	ni
匿	PGQH	LR	PGQH	19642	ni
匿	HGQH	ENC	HGQH	19642	ni
晟	JNEC	LR	JNEC	19613	cheng
磅	AHOTC	LR	AHOC	19604	bang
磅	ACOTC	LR	ACOC	19604	bang
浆	MXY	MIX	MXYM	19495	jiang
浆	LXY	MIX	LXYM	19495	jiang
氢	QXXQA	MIX	QXXA	19489	qing
伞	QUS	LR	QUSL	19483	san
痕	QJV	LR	QJVL	19447	hen
祸	NUHQT	LR	NUHT	19438	huo
祸	NUCQT	LR	NUCT	19438	huo
躲	EEEXD	MIX	EEED	19412	duo
夯	QQC	LR	QQCL	19350	hang
夯	QQP	LR	QQPL	19350	hang
夯	QQH	LR	QQHL	19350	hang
辱	AVDN	LR	AVDN	19347	ru
奎	QFF	LR	QFFL	19345	kui
迭	OEWQ	LR	OEWQ	19319	die
匠	CEAM	ENC	CEAM	19293	jiang
匠	PEAM	LR	PEAM	19293	jiang
匠	HEAM	ENC	HEAM	19293	jiang
遣	OMAH	LR	OMAH	19291	qian
遣	OLAH	LR	OLAH	19291	qian
叔	OUY	LR	OUYL	19234	shu
昭	JCEH	LR	JCEH	19201	zhao
昭	JPEH	LR	JPEH	19201	zhao
昭	JHEH	LR	JHEH	19201	zhao
瑜	AFQAX	MIX	AFQX	19201	yu
丑	XF	MIX	XFMF	19183	chou
韵	OJINA	LR	OJIA	19111	yun
唤	PHXTQ	MIX	PHXQ	19077	huan
唤	CHXTQ	MIX	CHXQ	19077	huan
唤	PCXTQ	MIX	PCXQ	19077	huan
瘦	QEPY	LR	QEPY	19039	shou
瘦	QECY	LR	QECY	19039	shou
汛	YXS	MIX	YXSM	18997	xun
趁	FQQEE	LR	FQQE	18948	chen
猴	QEQXQ	MIX	QEQQ	18909	hou
盎	MQTG	ENC	MQTG	18875	ang
盎	LQTG	LR	LQTG	18875	ang
狠	QEJV	LR	QEJV	18769	hen
硫	AHONL	LR	AHOL	18757	liu
硫	ACONL	LR	ACOL	18757	liu
汾	YRCE	LR	YRCE	18740	fen
汾	YRPE	LR	YRPE	18740	fen
汾	YRHE	LR	YRHE	18740	fen
仑	PPQI	LR	PPQI	18724	lun
仑	CCQI	ENC	CCQI	18724	lun
趟	FQUTH	LR	FQUH	18681	tang
碗	AHSXL	MIX	AHSL	18639	wan
碗	ACSXL	MIX	ACSL	18639	wan
株	DESD	UD	DESD	18617	zhu
绎	VAYW	LR	VAYW	18560	yi
嫁	VSAQ	LR	VSAQ	18522	jia
锻	PRESY	LR	PREY	18509	duan
锻	CRESY	ENC	CREY	18509	duan
瞩	TLCET	LR	TLCT	18433	zhu
瞩	TLPET	LR	TLPT	18433	zhu
瞩	TLHET	LR	TLHT	18433	zhu
戚	NEOAU	LR	NEOU	18412	qi
昊	JAQ	LR	JAQL	18395	hao
庸	NMT	LR	NMTL	18391	yong
庸	NLT	LR	NLTL	18391	yong
仗	QSQ	LR	QSQL	18383	zhang
锌	PROGS	LR	PROS	18369	xin
锌	CROGS	ENC	CROS	18369	xin
慑	ICSY	LR	ICSY	18350	she
慑	IPSY	LR	IPSY	18350	she
慑	IHSY	LR	IHSY	18350	she
坎	FXQ	MIX	FXQM	18319	kan
帐	MTIQ	ENC	MTIQ	18298	zhang
帐	LTIQ	LR	LTIQ	18298	zhang
牺	EWARK	LR	EWAK	18271	xi
卜	O	MIX	OMOO	18190	bo
粹	UDOQS	ENC	UDOS	18181	cui
裸	MKD	ENC	MKDE	18177	luo
裸	LKD	LR	LKDL	18177	luo
稽	EDNLJ	UD	EDNJ	18166	ji
砂	AHUE	LR	AHUE	18164	sha
砂	ACUE	LR	ACUE	18164	sha
橡	DXJQ	MIX	DXJQ	18149	xiang
卧	CMO	ENC	CMOE	18089	wo
卧	PMO	LR	PMOL	18089	wo
卧	HMO	ENC	HMOE	18089	wo
泸	YOC	LR	YOCL	18085	lu
泸	YOP	LR	YOPL	18085	lu
泸	YOH	LR	YOHL	18085	lu
橙	DXQG	MIX	DXQG	17972	cheng
苑	GXNL	MIX	GXNL	17964	yuan
巷	GRHL	LR	GRHL	17958	xiang
巷	GRCL	LR	GRCL	17958	xiang
铃	QVQNN	LR	QVQN	17908	ling
宙	SMK	ENC	SMKE	17897	zhou
宙	SLK	ENC	SLKE	17897	zhou
赣	OSEYQ	LR	OSEQ	17883	gan
厢	ADTL	UD	ADTL	17871	xiang
肆	CNMW	ENC	CNMW	17861	si
肆	PNMW	LR	PNMW	17861	si
肆	HNMW	ENC	HNMW	17861	si
渴	YJIV	LR	YJIV	17843	ke
喀	HSEH	ENC	HSEH	17817	ka
喀	CSEH	ENC	CSEH	17817	ka
雀	UQF	ENC	UQFE	17761	que
钉	PRAX	MIX	PRAX	17700	ding
钉	CRAX	MIX	CRAX	17700	ding
搏	WNTN	LR	WNTN	17641	bo
臭	ELNQ	LR	ELNQ	17612	chou
臭	EMNQ	LR	EMNQ	17612	chou
魂	ANEN	LR	ANEN	17598	hun
栖	DARK	UD	DARK	17585	qi
纾	VAXNX	MIX	VAXX	17545	shu
熙	CLU	ENC	CLUE	17539	xi
熙	PLU	LR	PLUL	17539	xi
熙	HLU	ENC	HLUE	17539	xi
詹	XROAH	MIX	XROH	17495	zhan
邢	AGXM	MIX	AGXM	17495	xing
翁	RNCA	ENC	RNCA	17478	weng
翁	RNPA	ENC	RNPA	17478	weng
翁	RNHA	ENC	RNHA	17478	weng
歇	JVXQ	MIX	JVXQ	17454	xie
蛮	ORMAN	LR	ORMN	17406	man
蛮	ORLAN	LR	ORLN	17406	man
赃	TQNF	LR	TQNF	17378	zang
仕	QF	LR	QFLF	17364	shi
钰	PRAFN	LR	PRAN	17266	yu
钰	CRAFN	ENC	CRAN	17266	yu
巾	MT	ENC	MTET	17252	jin
巾	LT	LR	LTLT	17252	jin
眠	TLHVI	LR	TLHI	17251	mian
眠	TLCVI	LR	TLCI	17251	mian
眠	TMHVI	LR	TMHI	17251	mian
娥	VEWN	LR	VEWN	17240	e
翠	CAOQS	ENC	CAOS	17193	cui
翠	PAOQS	LR	PAOS	17193	cui
翠	HAOQS	ENC	HAOS	17193	cui
拾	WQAH	LR	WQAH	17158	shi
腔	TSRA	LR	TSRA	17137	qiang
坪	FAUS	UD	FAUS	17132	ping
雯	ATOQ	UD	ATOQ	17082	wen
顷	IATQ	LR	IATQ	17077	qing
胃	KT	LR	KTLT	17061	wei
铅	PREXH	MIX	PREH	17050	qian
铅	CREXH	MIX	CREH	17050	qian
谦	NVGPR	LR	NVGR	17005	qian
酱	MXARK	MIX	MXAK	16999	jiang
酱	LXARK	MIX	LXAK	16999	jiang
鸽	QHIOA	LR	QHIA	16964	ge
鸽	QCIOA	LR	QCIA	16964	ge
牟	NEW	LR	NEWL	16907	mou
缆	VAMNL	LR	VAML	16892	lan
缆	VALNL	LR	VALL	16892	lan
郝	FRXM	MIX	FRXM	16871	hao
罩	KMOJS	LR	KMOS	16840	zhao
罩	KLOJS	LR	KLOS	16840	zhao
烤	USQC	ENC	USQC	16832	kao
懈	IXTW	MIX	IXTW	16761	xie
阱	XMGG	MIX	XMGG	16739	jing
阱	XLGG	MIX	XLGG	16739	jing
醛	AKGQF	LR	AKGF	16684	quan
钓	PRIN	LR	PRIN	16683	diao
钓	CRIN	ENC	CRIN	16683	diao
丙	AQT	LR	AQTL	16674	bing
肌	TEX	MIX	TEXM	16630	ji
耿	CSU	ENC	CSUE	16575	geng
耿	PSU	LR	PSUL	16575	geng
耿	HSU	ENC	HSUE	16575	geng
沧	YQCL	LR	YQCL	16565	cang
沧	YQPL	LR	YQPL	16565	cang
沧	YQHL	LR	YQHL	16565	cang
捉	WHOQ	LR	WHOQ	16545	zhuo
捉	WCOQ	LR	WCOQ	16545	zhuo
窖	SREFH	ENC	SREH	16544	jiao
丘	QA	LR	QALA	16480	qiu
膏	OHTT	LR	OHTT	16471	gao
膏	OCTT	LR	OCTT	16471	gao
摔	WONS	LR	WONS	16463	shuai
抹	WDS	LR	WDSL	16426	mo
踢	HAJIE	ENC	HAJE	16350	ti
踢	CAJIE	ENC	CAJE	16350	ti
淑	YOUY	LR	YOUY	16347	shu
玮	AFWC	UD	AFWC	16316	wei
缉	VAHCS	LR	VAHS	16256	ji
缉	VACCS	LR	VACS	16256	ji
冈	TQ	LR	TQLQ	16253	gang
躺	EEUTH	UD	EEUH	16248	tang
悟	IAAH	LR	IAAH	16240	wu
汕	YL	LR	YLLL	16235	shan
汕	YM	LR	YMLM	16235	shan
惧	ITAR	LR	ITAR	16178	ju
焕	PUXTQ	MIX	PUXQ	16134	huan
焕	CUXTQ	MIX	CUXQ	16134	huan
骏	XANRY	MIX	XANY	16099	jun
谴	NVOMH	LR	NVOH	16082	qian
阜	EHS	LR	EHSL	16050	fu
阜	ECS	LR	ECSL	16050	fu
桐	DTAH	UD	DTAH	15966	tong
咬	HORQ	ENC	HORQ	15955	yao
咬	CORQ	ENC	CORQ	15955	yao
碱	AHNEH	LR	AHNH	15940	jian
碱	ACNEH	LR	ACNH	15940	jian
熔	USRH	ENC	USRH	15927	rong
涡	YHQT	LR	YHQT	15913	wo
涡	YCQT	LR	YCQT	15913	wo
霖	ATDD	UD	ATDD	15913	lin
雁	AQQF	LR	AQQF	15889	yan
斐	MOOQ	ENC	MOOQ	15821	fei
斐	LOOQ	LR	LOOQ	15821	fei
丸	QXN	MIX	QXNM	15819	wan
殴	CQEXY	MIX	CQEY	15804	ou
殴	PQEXY	MIX	PQEY	15804	ou
殴	HQEXY	MIX	HQEY	15804	ou
榨	DSRC	LR	DSRC	15770	zha
臂	CST	ENC	CSTE	15738	bi
臂	PST	LR	PSTL	15738	bi
臂	HST	ENC	HSTE	15738	bi
甩	TWL	LR	TWLL	15718	shuai
甩	TWM	LR	TWML	15718	shuai
畏	KAV	LR	KAVL	15716	wei
忌	CLI	ENC	CLIE	15697	ji
忌	PLI	LR	PLIL	15697	ji
忌	HLI	ENC	HLIE	15697	ji
丛	QQA	LR	QQAL	15670	cong
宰	SOGS	ENC	SOGS	15659	zai
崖	LAFF	LR	LAFF	15655	ya
崖	MAFF	ENC	MAFF	15655	ya
钛	PPRQN	LR	PPRN	15614	tai
钛	CCRQN	ENC	CCRN	15614	tai
裤	MNQW	ENC	MNQW	15605	ku
裤	LNQW	LR	LNQW	15605	ku
逝	OWEM	LR	OWEM	15604	shi
凑	NAWQQ	LR	NAWQ	15602	cou
竭	OGJIV	LR	OGJV	15544	jie
溃	PYMAQ	LR	PYMQ	15507	kui
溃	CYMAQ	ENC	CYMQ	15507	kui
溃	PYLAQ	LR	PYLQ	15507	kui
佬	QSQI	LR	QSQI	15471	lao
殷	ECEXY	MIX	ECEY	15428	yin
殷	EPEXY	MIX	EPEY	15428	yin
殷	EHEXY	MIX	EHEY	15428	yin
亨	OHXX	MIX	OHXX	15360	heng
亨	OCXX	MIX	OCXX	15360	heng
浴	YRQH	LR	YRQH	15353	yu
宵	SUT	ENC	SUTE	15332	xiao
椒	DOUY	LR	DOUY	15312	jiao
蓉	GSRH	LR	GSRH	15294	rong
鲸	XAOHU	MIX	XAOU	15139	jing
坞	FIVA	LR	FIVA	15125	wu
龚	NIGR	LR	NIGR	15097	gong
捆	WKD	LR	WKDL	15049	kun
昔	GJ	LR	GJLJ	14984	xi
掏	WIQL	LR	WIQL	14980	tao
畴	KWQN	LR	KWQN	14856	chou
愁	EUI	LR	EUIL	14749	chou
绣	VAEDC	LR	VAEC	14684	xiu
霜	ATDTL	UD	ATDL	14660	shuang
媛	VTAY	LR	VTAY	14617	yuan
姨	VQX	MIX	VQXM	14580	yi
湛	YGAV	UD	YGAV	14579	zhan
誓	WMOAH	LR	WMOH	14519	shi
誓	WLOAH	LR	WLOH	14519	shi
甄	AFAVX	MIX	AFAX	14513	zhen
椰	DCSM	LR	DCSM	14460	ye
椰	DPSM	LR	DPSM	14460	ye
椰	DHSM	LR	DHSM	14460	ye
哺	HNST	ENC	HNST	14452	bu
哺	CNST	ENC	CNST	14452	bu
夷	QX	MIX	QXMX	14404	yi
豁	SHRQH	ENC	SHRH	14397	huo
豁	SCRQH	ENC	SCRH	14397	huo
嵌	LGAQ	LR	LGAQ	14371	qian
嵌	MGAQ	ENC	MGAQ	14371	qian
苍	GQCL	LR	GQCL	14359	cang
苍	GQPL	LR	GQPL	14359	cang
苍	GQHL	LR	GQHL	14359	cang
潇	PYGMP	LR	PYGP	14325	xiao
潇	CYGMP	ENC	CYGP	14325	xiao
珊	AFTG	UD	AFTG	14305	shan
勋	HQQC	ENC	HQQC	14297	xun
勋	CQQC	ENC	CQQC	14297	xun
胖	TUW	LR	TUWL	14247	pang
徊	EQKH	LR	EQKH	14235	huai
徘	EQMAO	LR	EQMO	14225	pai
徘	EQLAO	LR	EQLO	14225	pai
氨	QXSV	MIX	QXSV	14211	an
樊	DDQ	UD	DDQU	14151	fan
炜	UWC	ENC	UWCE	14128	wei
炜	UWP	ENC	UWPE	14128	wei
炜	UWH	ENC	UWHE	14128	wei
敞	UTQQ	ENC	UTQQ	14078	chang
刹	PQDMX	MIX	PQDX	14041	sha
刹	CQDMX	MIX	CQDX	14041	sha
馨	FYEDJ	UD	FYEJ	14034	xin
镍	PRELD	LR	PRED	14016	nie
镍	CRELD	ENC	CRED	14016	nie
浸	YCAY	LR	YCAY	14009	jin
浸	YPAY	LR	YPAY	14009	jin
浸	YHAY	LR	YHAY	14009	jin
匆	IQQ	LR	IQQL	13921	cong
侃	QHEL	LR	QHEL	13900	kan
侃	QCEL	LR	QCEL	13900	kan
芦	GNC	LR	GNCL	13894	lu
芦	GNP	LR	GNPL	13894	lu
芦	GNH	LR	GNHL	13894	lu
跻	HAOQM	ENC	HAOM	13864	ji
跻	CAOQM	ENC	CAOM	13864	ji
骄	XAEQM	MIX	XAEM	13854	jiao
纱	VAUE	LR	VAUE	13849	sha
恼	IOLQ	LR	IOLQ	13826	nao
恼	IOMQ	LR	IOMQ	13826	nao
寅	SAMR	ENC	SAMR	13823	yin
寅	SALR	ENC	SALR	13823	yin
淋	YDD	UD	YDDU	13813	lin
炳	UAQT	ENC	UAQT	13786	bing
芒	GOV	LR	GOVL	13779	mang
吵	HUE	ENC	HUEE	13763	chao
吵	CUE	ENC	CUEE	13763	chao
噪	HHHD	ENC	HHHD	13738	zao
噪	CCCD	ENC	CCCD	13738	zao
搁	WMCH	LR	WMCH	13738	ge
搁	WMPH	LR	WMPH	13738	ge
搁	WMHH	LR	WMHH	13738	ge
咸	NEAH	LR	NEAH	13707	xian
谎	NVGOL	LR	NVGL	13684	huang
壹	FTAG	UD	FTAG	13607	yi
饶	XVSIL	MIX	XVSL	13570	rao
浑	YTQW	UD	YTQW	13557	hun
曦	JGFC	LR	JGFC	13550	xi
矶	AHEX	MIX	AHEX	13528	ji
矶	ACEX	MIX	ACEX	13528	ji
敛	QAQQ	LR	QAQQ	13519	lian
枯	DSH	LR	DSHL	13512	ku
枯	DSC	LR	DSCL	13512	ku
熬	FQU	LR	FQUL	13506	ao
粘	UDOH	ENC	UDOH	13495	zhan
渊	YMUM	LR	YMUM	13474	yuan
渊	YLUM	LR	YLUM	13474	yuan
缠	VANKF	LR	VANF	13429	chan
雏	XCQF	MIX	XCQF	13424	chu
雏	XPQF	MIX	XPQF	13424	chu
雏	XHQF	MIX	XHQF	13424	chu
棕	DSAU	LR	DSAU	13422	zong
锣	RKMX	MIX	RKMX	13421	luo
锣	RKLX	MIX	RKLX	13421	luo
咱	HETL	ENC	HETL	13417	zan
咱	CETL	ENC	CETL	13417	zan
遮	ONGU	LR	ONGU	13415	zhe
滤	PYOII	LR	PYOI	13395	lu
滤	CYOII	ENC	CYOI	13395	lu
帷	MTQF	ENC	MTQF	13393	wei
帷	LTQF	LR	LTQF	13393	wei
璐	AFHAH	UD	AFHH	13368	lu
璐	AFCAH	UD	AFCH	13368	lu
鞍	GSSV	LR	GSSV	13361	an
竣	OGNRY	LR	OGNY	13296	jun
荆	GGMX	MIX	GGMX	13286	jing
